order_id,order_date,customer_id,customer_type,channel,segment,city,product_id,product_name,category,quantity,unit_price_tnd,line_total_tnd,discount_rate,payment_method,shipping_tnd,order_total_tnd
ORD-02712,2024-02-24 06:12:00,CUST-0139,B2C,B2C Web,Bronze,Monastir,KINZ-017,Brume parfumée Jasmin,Fragrance,1,24.000,24.000,0.05,Cash on Delivery,7.000,67.800
ORD-02712,2024-02-24 06:12:00,CUST-0139,B2C,B2C Web,Bronze,Monastir,KINZ-018,Gel douche jasmin,Body Care,1,20.000,20.000,0.05,Cash on Delivery,7.000,67.800
ORD-02713,2023-09-18 23:02:00,CUST-0314,B2C,B2C Web,Bronze,Bizerte,KINZ-025,Pack Framboise + Trousse offerte,Accessories,1,99.000,99.000,0.00,Card (Stripe),0.000,198.000
ORD-02713,2023-09-18 23:02:00,CUST-0314,B2C,B2C Web,Bronze,Bizerte,KINZ-026,Pack Bergamote & Verveine + Trousse offerte,Accessories,1,99.000,99.000,0.00,Card (Stripe),0.000,198.000
ORD-02714,2023-01-22 14:17:00,CUST-0176,B2C,B2C Web,Bronze,Sousse,KINZ-027,Crème Contour des Yeux - 18ml,Skincare,2,49.000,98.000,0.00,D17,7.000,105.000
ORD-02715,2024-09-15 08:56:00,CUST-0192,B2B,B2B Spa,Platinum,Kairouan,KINZ-016,Huile sèche pailletée Bergamote,Vegetable Oils,3,35.000,105.000,0.05,Bank Transfer,0.000,1327.815
ORD-02715,2024-09-15 08:56:00,CUST-0192,B2B,B2B Spa,Platinum,Kairouan,KINZ-027,Crème Contour des Yeux - 18ml,Skincare,3,49.000,147.000,0.05,Bank Transfer,0.000,1327.815
ORD-02715,2024-09-15 08:56:00,CUST-0192,B2B,B2B Spa,Platinum,Kairouan,KINZ-021,Huile sèche pailletée Framboise,Vegetable Oils,3,35.000,105.000,0.05,Bank Transfer,0.000,1327.815
ORD-02715,2024-09-15 08:56:00,CUST-0192,B2B,B2B Spa,Platinum,Kairouan,KINZ-001,Pack Jasmin + Trousse offerte,Accessories,3,99.000,297.000,0.05,Bank Transfer,0.000,1327.815
ORD-02715,2024-09-15 08:56:00,CUST-0192,B2B,B2B Spa,Platinum,Kairouan,KINZ-008,Trio Floral - Jasmin,Gift Sets,3,50.000,150.000,0.05,Bank Transfer,0.000,1327.815
ORD-02715,2024-09-15 08:56:00,CUST-0192,B2B,B2B Spa,Platinum,Kairouan,KINZ-019,Lait de corps jasmin - 125ml,Body Care,3,20.000,60.000,0.05,Bank Transfer,0.000,1327.815
ORD-02715,2024-09-15 08:56:00,CUST-0192,B2B,B2B Spa,Platinum,Kairouan,KINZ-014,Gel douche Bergamote,Body Care,3,20.000,60.000,0.05,Bank Transfer,0.000,1327.815
ORD-02715,2024-09-15 08:56:00,CUST-0192,B2B,B2B Spa,Platinum,Kairouan,KINZ-020,Huile sèche Jasmin,Vegetable Oils,3,35.000,105.000,0.05,Bank Transfer,0.000,1327.815
ORD-02715,2024-09-15 08:56:00,CUST-0192,B2B,B2B Spa,Platinum,Kairouan,KINZ-024,Lait de corps Framboise - 125ml,Body Care,3,20.000,60.000,0.05,Bank Transfer,0.000,1327.815
ORD-02715,2024-09-15 08:56:00,CUST-0192,B2B,B2B Spa,Platinum,Kairouan,KINZ-010,Trio Fresh & Tonique - Bergamote-Verveine,Gift Sets,3,50.000,150.000,0.05,Bank Transfer,0.000,1327.815
ORD-02715,2024-09-15 08:56:00,CUST-0192,B2B,B2B Spa,Platinum,Kairouan,KINZ-011,Duo Fresh & Tonique - Bergamote-Verveine,Gift Sets,3,33.000,99.000,0.05,Bank Transfer,0.000,1327.815
ORD-02715,2024-09-15 08:56:00,CUST-0192,B2B,B2B Spa,Platinum,Kairouan,KINZ-007,Trousse Verte - Signée Kinz,Accessories,3,19.900,59.700,0.05,Bank Transfer,0.000,1327.815
ORD-02716,2024-08-29 18:21:00,CUST-0391,B2C,B2C Instagram,Silver,Sousse,KINZ-018,Gel douche jasmin,Body Care,1,20.000,20.000,0.20,Cash on Delivery,7.000,23.000
ORD-02717,2024-06-12 13:27:00,CUST-0194,B2B,B2B Pharmacy,Silver,La Marsa,KINZ-018,Gel douche jasmin,Body Care,6,20.000,120.000,0.12,Bank Transfer,0.000,660.000
ORD-02717,2024-06-12 13:27:00,CUST-0194,B2B,B2B Pharmacy,Silver,La Marsa,KINZ-020,Huile sèche Jasmin,Vegetable Oils,6,35.000,210.000,0.12,Bank Transfer,0.000,660.000
ORD-02717,2024-06-12 13:27:00,CUST-0194,B2B,B2B Pharmacy,Silver,La Marsa,KINZ-019,Lait de corps jasmin - 125ml,Body Care,6,20.000,120.000,0.12,Bank Transfer,0.000,660.000
ORD-02717,2024-06-12 13:27:00,CUST-0194,B2B,B2B Pharmacy,Silver,La Marsa,KINZ-009,Trio fruité - Framboise,Gift Sets,6,50.000,300.000,0.12,Bank Transfer,0.000,660.000
ORD-02718,2023-09-25 19:28:00,CUST-0044,B2C,B2C Instagram,Gold,Bizerte,KINZ-003,Pack Anti-Âge & Éclat Naturel - Routine Complète (2 produits gratuits🎁),Gift Sets,1,157.000,157.000,0.17,Cash on Delivery,0.000,212.480
ORD-02718,2023-09-25 19:28:00,CUST-0044,B2C,B2C Instagram,Gold,Bizerte,KINZ-001,Pack Jasmin + Trousse offerte,Accessories,1,99.000,99.000,0.17,Cash on Delivery,0.000,212.480
ORD-02719,2024-02-06 15:53:00,CUST-0173,B2C,B2C Facebook,Gold,Mahdia,KINZ-014,Gel douche Bergamote,Body Care,2,20.000,40.000,0.04,Cash on Delivery,7.000,45.400
ORD-02720,2023-10-27 08:36:00,CUST-0340,B2C,B2C Web,Bronze,Sousse,KINZ-022,Gel douche Framboise,Body Care,1,20.000,20.000,0.00,Cash on Delivery,7.000,66.800
ORD-02720,2023-10-27 08:36:00,CUST-0340,B2C,B2C Web,Bronze,Sousse,KINZ-006,Trousse Rose Clair - Signée Kinz,Accessories,1,19.900,19.900,0.00,Cash on Delivery,7.000,66.800
ORD-02720,2023-10-27 08:36:00,CUST-0340,B2C,B2C Web,Bronze,Sousse,KINZ-007,Trousse Verte - Signée Kinz,Accessories,1,19.900,19.900,0.00,Cash on Delivery,7.000,66.800
ORD-02721,2023-10-12 10:48:00,CUST-0500,B2C,B2C Web,Bronze,Gabès,KINZ-021,Huile sèche pailletée Framboise,Vegetable Oils,1,35.000,35.000,0.00,Card (Stripe),0.000,187.000
ORD-02721,2023-10-12 10:48:00,CUST-0500,B2C,B2C Web,Bronze,Gabès,KINZ-011,Duo Fresh & Tonique - Bergamote-Verveine,Gift Sets,1,33.000,33.000,0.00,Card (Stripe),0.000,187.000
ORD-02721,2023-10-12 10:48:00,CUST-0500,B2C,B2C Web,Bronze,Gabès,KINZ-026,Pack Bergamote & Verveine + Trousse offerte,Accessories,1,99.000,99.000,0.00,Card (Stripe),0.000,187.000
ORD-02721,2023-10-12 10:48:00,CUST-0500,B2C,B2C Web,Bronze,Gabès,KINZ-014,Gel douche Bergamote,Body Care,1,20.000,20.000,0.00,Card (Stripe),0.000,187.000
ORD-02722,2023-07-02 17:27:00,CUST-0136,B2C,B2C Instagram,Bronze,Ben Arous,KINZ-027,Crème Contour des Yeux - 18ml,Skincare,1,49.000,49.000,0.20,D17,7.000,46.200
ORD-02723,2023-02-27 21:54:00,CUST-0170,B2C,B2C Facebook,Silver,Kasserine,KINZ-011,Duo Fresh & Tonique - Bergamote-Verveine,Gift Sets,2,33.000,66.000,0.02,D17,7.000,71.680
ORD-02724,2024-02-26 07:33:00,CUST-0323,B2C,B2C Web,Bronze,Sfax,KINZ-019,Lait de corps jasmin - 125ml,Body Care,1,20.000,20.000,0.00,Cash on Delivery,7.000,77.000
ORD-02724,2024-02-26 07:33:00,CUST-0323,B2C,B2C Web,Bronze,Sfax,KINZ-008,Trio Floral - Jasmin,Gift Sets,1,50.000,50.000,0.00,Cash on Delivery,7.000,77.000
ORD-02725,2023-03-28 00:49:00,CUST-0431,B2C,B2C Web,Gold,Ariana,KINZ-025,Pack Framboise + Trousse offerte,Accessories,1,99.000,99.000,0.02,D17,7.000,104.020
ORD-02726,2024-05-30 11:09:00,CUST-0330,B2C,B2C Web,Silver,La Marsa,KINZ-029,Vitamine C & Alpha Arbutine - 30ml,Cosmétique,1,49.000,49.000,0.00,Cash on Delivery,0.000,128.000
ORD-02726,2024-05-30 11:09:00,CUST-0330,B2C,B2C Web,Silver,La Marsa,KINZ-023,Brume parfumée Framboise,Fragrance,1,24.000,24.000,0.00,Cash on Delivery,0.000,128.000
ORD-02726,2024-05-30 11:09:00,CUST-0330,B2C,B2C Web,Silver,La Marsa,KINZ-016,Huile sèche pailletée Bergamote,Vegetable Oils,1,35.000,35.000,0.00,Cash on Delivery,0.000,128.000
ORD-02726,2024-05-30 11:09:00,CUST-0330,B2C,B2C Web,Silver,La Marsa,KINZ-015,Lait de corps Bergamote - 125ml,Body Care,1,20.000,20.000,0.00,Cash on Delivery,0.000,128.000
ORD-02727,2023-08-09 08:19:00,CUST-0217,B2C,B2C Facebook,Bronze,Monastir,KINZ-007,Trousse Verte - Signée Kinz,Accessories,1,19.900,19.900,0.07,Cash on Delivery,7.000,58.057
ORD-02727,2023-08-09 08:19:00,CUST-0217,B2C,B2C Facebook,Bronze,Monastir,KINZ-021,Huile sèche pailletée Framboise,Vegetable Oils,1,35.000,35.000,0.07,Cash on Delivery,7.000,58.057
ORD-02728,2023-06-04 06:14:00,CUST-0494,B2C,B2C Facebook,Silver,Gabès,KINZ-022,Gel douche Framboise,Body Care,1,20.000,20.000,0.07,Cash on Delivery,7.000,25.600
ORD-02729,2024-01-01 14:29:00,CUST-0144,B2B,B2B Spa,Platinum,La Marsa,KINZ-006,Trousse Rose Clair - Signée Kinz,Accessories,6,19.900,119.400,0.10,Card (Stripe),0.000,1473.120
ORD-02729,2024-01-01 14:29:00,CUST-0144,B2B,B2B Spa,Platinum,La Marsa,KINZ-022,Gel douche Framboise,Body Care,6,20.000,120.000,0.10,Card (Stripe),0.000,1473.120
ORD-02729,2024-01-01 14:29:00,CUST-0144,B2B,B2B Spa,Platinum,La Marsa,KINZ-014,Gel douche Bergamote,Body Care,6,20.000,120.000,0.10,Card (Stripe),0.000,1473.120
ORD-02729,2024-01-01 14:29:00,CUST-0144,B2B,B2B Spa,Platinum,La Marsa,KINZ-005,Trousse Blanc-cassé - Signée Kinz,Accessories,6,19.900,119.400,0.10,Card (Stripe),0.000,1473.120
ORD-02729,2024-01-01 14:29:00,CUST-0144,B2B,B2B Spa,Platinum,La Marsa,KINZ-013,Brume parfumée Bergamote,Fragrance,6,24.000,144.000,0.10,Card (Stripe),0.000,1473.120
ORD-02729,2024-01-01 14:29:00,CUST-0144,B2B,B2B Spa,Platinum,La Marsa,KINZ-008,Trio Floral - Jasmin,Gift Sets,6,50.000,300.000,0.10,Card (Stripe),0.000,1473.120
ORD-02729,2024-01-01 14:29:00,CUST-0144,B2B,B2B Spa,Platinum,La Marsa,KINZ-026,Pack Bergamote & Verveine + Trousse offerte,Accessories,6,99.000,594.000,0.10,Card (Stripe),0.000,1473.120
ORD-02729,2024-01-01 14:29:00,CUST-0144,B2B,B2B Spa,Platinum,La Marsa,KINZ-015,Lait de corps Bergamote - 125ml,Body Care,6,20.000,120.000,0.10,Card (Stripe),0.000,1473.120
ORD-02730,2024-01-19 19:17:00,CUST-0495,B2C,B2C Web,Bronze,Nabeul,KINZ-021,Huile sèche pailletée Framboise,Vegetable Oils,2,35.000,70.000,0.00,D17,0.000,270.000
ORD-02730,2024-01-19 19:17:00,CUST-0495,B2C,B2C Web,Bronze,Nabeul,KINZ-008,Trio Floral - Jasmin,Gift Sets,2,50.000,100.000,0.00,D17,0.000,270.000
ORD-02730,2024-01-19 19:17:00,CUST-0495,B2C,B2C Web,Bronze,Nabeul,KINZ-010,Trio Fresh & Tonique - Bergamote-Verveine,Gift Sets,2,50.000,100.000,0.00,D17,0.000,270.000
ORD-02731,2023-01-29 07:30:00,CUST-0446,B2C,B2C Facebook,Platinum,Gafsa,KINZ-014,Gel douche Bergamote,Body Care,1,20.000,20.000,0.04,Cash on Delivery,7.000,26.200
ORD-02732,2024-03-31 11:12:00,CUST-0306,B2C,B2C Web,Bronze,Gabès,KINZ-003,Pack Anti-Âge & Éclat Naturel - Routine Complète (2 produits gratuits🎁),Gift Sets,1,157.000,157.000,0.00,Card (Stripe),0.000,157.000
ORD-02733,2024-08-07 08:47:00,CUST-0024,B2C,B2C Facebook,Silver,Ben Arous,KINZ-014,Gel douche Bergamote,Body Care,1,20.000,20.000,0.02,Bank Transfer,7.000,26.600
ORD-02734,2023-12-08 20:42:00,CUST-0410,B2B,B2B Pharmacy,Gold,Nabeul,KINZ-008,Trio Floral - Jasmin,Gift Sets,3,50.000,150.000,0.07,Card (Stripe),0.000,384.741
ORD-02734,2023-12-08 20:42:00,CUST-0410,B2B,B2B Pharmacy,Gold,Nabeul,KINZ-011,Duo Fresh & Tonique - Bergamote-Verveine,Gift Sets,3,33.000,99.000,0.07,Card (Stripe),0.000,384.741
ORD-02734,2023-12-08 20:42:00,CUST-0410,B2B,B2B Pharmacy,Gold,Nabeul,KINZ-006,Trousse Rose Clair - Signée Kinz,Accessories,3,19.900,59.700,0.07,Card (Stripe),0.000,384.741
ORD-02734,2023-12-08 20:42:00,CUST-0410,B2B,B2B Pharmacy,Gold,Nabeul,KINZ-030,Lait de corps monoï - 250ml,Body Care,3,35.000,105.000,0.07,Card (Stripe),0.000,384.741
ORD-02735,2023-09-24 14:01:00,CUST-0019,B2B,B2B Pharmacy,Platinum,Sfax,KINZ-019,Lait de corps jasmin - 125ml,Body Care,6,20.000,120.000,0.07,Card (Stripe),0.000,2594.700
ORD-02735,2023-09-24 14:01:00,CUST-0019,B2B,B2B Pharmacy,Platinum,Sfax,KINZ-024,Lait de corps Framboise - 125ml,Body Care,6,20.000,120.000,0.07,Card (Stripe),0.000,2594.700
ORD-02735,2023-09-24 14:01:00,CUST-0019,B2B,B2B Pharmacy,Platinum,Sfax,KINZ-003,Pack Anti-Âge & Éclat Naturel - Routine Complète (2 produits gratuits🎁),Gift Sets,6,157.000,942.000,0.07,Card (Stripe),0.000,2594.700
ORD-02735,2023-09-24 14:01:00,CUST-0019,B2B,B2B Pharmacy,Platinum,Sfax,KINZ-028,Crème Mains 10% Urée - 50gr,Skincare,6,20.000,120.000,0.07,Card (Stripe),0.000,2594.700
ORD-02735,2023-09-24 14:01:00,CUST-0019,B2B,B2B Pharmacy,Platinum,Sfax,KINZ-002,Pack Hydratation & Anti-Tâches - L'Essentiel Éclat,Gift Sets,6,99.000,594.000,0.07,Card (Stripe),0.000,2594.700
ORD-02735,2023-09-24 14:01:00,CUST-0019,B2B,B2B Pharmacy,Platinum,Sfax,KINZ-029,Vitamine C & Alpha Arbutine - 30ml,Cosmétique,6,49.000,294.000,0.07,Card (Stripe),0.000,2594.700
ORD-02735,2023-09-24 14:01:00,CUST-0019,B2B,B2B Pharmacy,Platinum,Sfax,KINZ-008,Trio Floral - Jasmin,Gift Sets,6,50.000,300.000,0.07,Card (Stripe),0.000,2594.700
ORD-02735,2023-09-24 14:01:00,CUST-0019,B2B,B2B Pharmacy,Platinum,Sfax,KINZ-010,Trio Fresh & Tonique - Bergamote-Verveine,Gift Sets,6,50.000,300.000,0.07,Card (Stripe),0.000,2594.700
ORD-02736,2023-11-18 02:05:00,CUST-0427,B2C,B2C Facebook,Bronze,Nabeul,KINZ-022,Gel douche Framboise,Body Care,1,20.000,20.000,0.12,Cash on Delivery,7.000,67.720
ORD-02736,2023-11-18 02:05:00,CUST-0427,B2C,B2C Facebook,Bronze,Nabeul,KINZ-029,Vitamine C & Alpha Arbutine - 30ml,Cosmétique,1,49.000,49.000,0.12,Cash on Delivery,7.000,67.720
ORD-02737,2024-03-11 02:32:00,CUST-0230,B2B,B2B Spa,Silver,La Marsa,KINZ-021,Huile sèche pailletée Framboise,Vegetable Oils,3,35.000,105.000,0.10,Card (Stripe),0.000,629.100
ORD-02737,2024-03-11 02:32:00,CUST-0230,B2B,B2B Spa,Silver,La Marsa,KINZ-014,Gel douche Bergamote,Body Care,3,20.000,60.000,0.10,Card (Stripe),0.000,629.100
ORD-02737,2024-03-11 02:32:00,CUST-0230,B2B,B2B Spa,Silver,La Marsa,KINZ-017,Brume parfumée Jasmin,Fragrance,3,24.000,72.000,0.10,Card (Stripe),0.000,629.100
ORD-02737,2024-03-11 02:32:00,CUST-0230,B2B,B2B Spa,Silver,La Marsa,KINZ-016,Huile sèche pailletée Bergamote,Vegetable Oils,3,35.000,105.000,0.10,Card (Stripe),0.000,629.100
ORD-02737,2024-03-11 02:32:00,CUST-0230,B2B,B2B Spa,Silver,La Marsa,KINZ-022,Gel douche Framboise,Body Care,3,20.000,60.000,0.10,Card (Stripe),0.000,629.100
ORD-02737,2024-03-11 02:32:00,CUST-0230,B2B,B2B Spa,Silver,La Marsa,KINZ-001,Pack Jasmin + Trousse offerte,Accessories,3,99.000,297.000,0.10,Card (Stripe),0.000,629.100
ORD-02738,2024-01-17 22:08:00,CUST-0009,B2B,B2B Spa,Silver,Ariana,KINZ-011,Duo Fresh & Tonique - Bergamote-Verveine,Gift Sets,3,33.000,99.000,0.10,Card (Stripe),0.000,326.700
ORD-02738,2024-01-17 22:08:00,CUST-0009,B2B,B2B Spa,Silver,Ariana,KINZ-020,Huile sèche Jasmin,Vegetable Oils,3,35.000,105.000,0.10,Card (Stripe),0.000,326.700
ORD-02738,2024-01-17 22:08:00,CUST-0009,B2B,B2B Spa,Silver,Ariana,KINZ-019,Lait de corps jasmin - 125ml,Body Care,3,20.000,60.000,0.10,Card (Stripe),0.000,326.700
ORD-02738,2024-01-17 22:08:00,CUST-0009,B2B,B2B Spa,Silver,Ariana,KINZ-012,Duo Fruité - Framboise,Gift Sets,3,33.000,99.000,0.10,Card (Stripe),0.000,326.700
ORD-02739,2024-03-08 09:54:00,CUST-0255,B2B,B2B Pharmacy,Silver,Bizerte,KINZ-009,Trio fruité - Framboise,Gift Sets,6,50.000,300.000,0.07,Bank Transfer,0.000,552.420
ORD-02739,2024-03-08 09:54:00,CUST-0255,B2B,B2B Pharmacy,Silver,Bizerte,KINZ-027,Crème Contour des Yeux - 18ml,Skincare,6,49.000,294.000,0.07,Bank Transfer,0.000,552.420
ORD-02740,2024-01-21 01:19:00,CUST-0199,B2C,B2C Instagram,Gold,Gafsa,KINZ-015,Lait de corps Bergamote - 125ml,Body Care,1,20.000,20.000,0.17,Cash on Delivery,7.000,23.600
ORD-02741,2024-04-11 09:55:00,CUST-0134,B2C,B2C Facebook,Bronze,Kairouan,KINZ-005,Trousse Blanc-cassé - Signée Kinz,Accessories,1,19.900,19.900,0.02,Bank Transfer,7.000,26.502
ORD-02742,2024-05-31 15:41:00,CUST-0116,B2B,B2B Pharmacy,Bronze,Ben Arous,KINZ-012,Duo Fruité - Framboise,Gift Sets,12,33.000,396.000,0.12,Bank Transfer,0.000,2587.200
ORD-02742,2024-05-31 15:41:00,CUST-0116,B2B,B2B Pharmacy,Bronze,Ben Arous,KINZ-003,Pack Anti-Âge & Éclat Naturel - Routine Complète (2 produits gratuits🎁),Gift Sets,12,157.000,1884.000,0.12,Bank Transfer,0.000,2587.200
ORD-02742,2024-05-31 15:41:00,CUST-0116,B2B,B2B Pharmacy,Bronze,Ben Arous,KINZ-018,Gel douche jasmin,Body Care,12,20.000,240.000,0.12,Bank Transfer,0.000,2587.200
ORD-02742,2024-05-31 15:41:00,CUST-0116,B2B,B2B Pharmacy,Bronze,Ben Arous,KINZ-030,Lait de corps monoï - 250ml,Body Care,12,35.000,420.000,0.12,Bank Transfer,0.000,2587.200
ORD-02743,2024-01-11 02:32:00,CUST-0105,B2B,B2B Reseller,Bronze,Sousse,KINZ-001,Pack Jasmin + Trousse offerte,Accessories,3,99.000,297.000,0.20,Card (Stripe),0.000,517.920
ORD-02743,2024-01-11 02:32:00,CUST-0105,B2B,B2B Reseller,Bronze,Sousse,KINZ-005,Trousse Blanc-cassé - Signée Kinz,Accessories,3,19.900,59.700,0.20,Card (Stripe),0.000,517.920
ORD-02743,2024-01-11 02:32:00,CUST-0105,B2B,B2B Reseller,Bronze,Sousse,KINZ-012,Duo Fruité - Framboise,Gift Sets,3,33.000,99.000,0.20,Card (Stripe),0.000,517.920
ORD-02743,2024-01-11 02:32:00,CUST-0105,B2B,B2B Reseller,Bronze,Sousse,KINZ-017,Brume parfumée Jasmin,Fragrance,3,24.000,72.000,0.20,Card (Stripe),0.000,517.920
ORD-02743,2024-01-11 02:32:00,CUST-0105,B2B,B2B Reseller,Bronze,Sousse,KINZ-028,Crème Mains 10% Urée - 50gr,Skincare,3,20.000,60.000,0.20,Card (Stripe),0.000,517.920
ORD-02743,2024-01-11 02:32:00,CUST-0105,B2B,B2B Reseller,Bronze,Sousse,KINZ-007,Trousse Verte - Signée Kinz,Accessories,3,19.900,59.700,0.20,Card (Stripe),0.000,517.920
ORD-02744,2024-10-15 05:44:00,CUST-0187,B2C,B2C Facebook,Bronze,La Marsa,KINZ-018,Gel douche jasmin,Body Care,1,20.000,20.000,0.07,Card (Stripe),7.000,25.600
ORD-02745,2023-03-19 05:35:00,CUST-0499,B2B,B2B Pharmacy,Silver,Nabeul,KINZ-011,Duo Fresh & Tonique - Bergamote-Verveine,Gift Sets,3,33.000,99.000,0.12,Bank Transfer,0.000,1322.112
ORD-02745,2023-03-19 05:35:00,CUST-0499,B2B,B2B Pharmacy,Silver,Nabeul,KINZ-012,Duo Fruité - Framboise,Gift Sets,3,33.000,99.000,0.12,Bank Transfer,0.000,1322.112
ORD-02745,2023-03-19 05:35:00,CUST-0499,B2B,B2B Pharmacy,Silver,Nabeul,KINZ-026,Pack Bergamote & Verveine + Trousse offerte,Accessories,3,99.000,297.000,0.12,Bank Transfer,0.000,1322.112
ORD-02745,2023-03-19 05:35:00,CUST-0499,B2B,B2B Pharmacy,Silver,Nabeul,KINZ-017,Brume parfumée Jasmin,Fragrance,3,24.000,72.000,0.12,Bank Transfer,0.000,1322.112
ORD-02745,2023-03-19 05:35:00,CUST-0499,B2B,B2B Pharmacy,Silver,Nabeul,KINZ-004,Pack l'Essentiel Anti-âge - Routine Simpliste,Gift Sets,3,124.000,372.000,0.12,Bank Transfer,0.000,1322.112
ORD-02745,2023-03-19 05:35:00,CUST-0499,B2B,B2B Pharmacy,Silver,Nabeul,KINZ-013,Brume parfumée Bergamote,Fragrance,3,24.000,72.000,0.12,Bank Transfer,0.000,1322.112
ORD-02745,2023-03-19 05:35:00,CUST-0499,B2B,B2B Pharmacy,Silver,Nabeul,KINZ-015,Lait de corps Bergamote - 125ml,Body Care,3,20.000,60.000,0.12,Bank Transfer,0.000,1322.112
ORD-02745,2023-03-19 05:35:00,CUST-0499,B2B,B2B Pharmacy,Silver,Nabeul,KINZ-029,Vitamine C & Alpha Arbutine - 30ml,Cosmétique,3,49.000,147.000,0.12,Bank Transfer,0.000,1322.112
ORD-02745,2023-03-19 05:35:00,CUST-0499,B2B,B2B Pharmacy,Silver,Nabeul,KINZ-020,Huile sèche Jasmin,Vegetable Oils,3,35.000,105.000,0.12,Bank Transfer,0.000,1322.112
ORD-02745,2023-03-19 05:35:00,CUST-0499,B2B,B2B Pharmacy,Silver,Nabeul,KINZ-006,Trousse Rose Clair - Signée Kinz,Accessories,3,19.900,59.700,0.12,Bank Transfer,0.000,1322.112
ORD-02745,2023-03-19 05:35:00,CUST-0499,B2B,B2B Pharmacy,Silver,Nabeul,KINZ-007,Trousse Verte - Signée Kinz,Accessories,3,19.900,59.700,0.12,Bank Transfer,0.000,1322.112
ORD-02745,2023-03-19 05:35:00,CUST-0499,B2B,B2B Pharmacy,Silver,Nabeul,KINZ-018,Gel douche jasmin,Body Care,3,20.000,60.000,0.12,Bank Transfer,0.000,1322.112
ORD-02746,2023-07-20 17:04:00,CUST-0029,B2C,B2C Instagram,Silver,Ariana,KINZ-028,Crème Mains 10% Urée - 50gr,Skincare,1,20.000,20.000,0.15,Card (Stripe),7.000,44.400
ORD-02746,2023-07-20 17:04:00,CUST-0029,B2C,B2C Instagram,Silver,Ariana,KINZ-013,Brume parfumée Bergamote,Fragrance,1,24.000,24.000,0.15,Card (Stripe),7.000,44.400
ORD-02747,2024-01-14 18:29:00,CUST-0449,B2C,B2C Instagram,Bronze,Sfax,KINZ-008,Trio Floral - Jasmin,Gift Sets,1,50.000,50.000,0.15,Cash on Delivery,7.000,49.500
ORD-02748,2023-07-17 09:05:00,CUST-0242,B2C,B2C Facebook,Bronze,Kasserine,KINZ-010,Trio Fresh & Tonique - Bergamote-Verveine,Gift Sets,1,50.000,50.000,0.02,Cash on Delivery,7.000,99.120
ORD-02748,2023-07-17 09:05:00,CUST-0242,B2C,B2C Facebook,Bronze,Kasserine,KINZ-024,Lait de corps Framboise - 125ml,Body Care,1,20.000,20.000,0.02,Cash on Delivery,7.000,99.120
ORD-02748,2023-07-17 09:05:00,CUST-0242,B2C,B2C Facebook,Bronze,Kasserine,KINZ-013,Brume parfumée Bergamote,Fragrance,1,24.000,24.000,0.02,Cash on Delivery,7.000,99.120
ORD-02749,2023-07-14 01:51:00,CUST-0020,B2C,B2C Facebook,Gold,Sousse,KINZ-001,Pack Jasmin + Trousse offerte,Accessories,1,99.000,99.000,0.09,Cash on Delivery,7.000,97.090
ORD-02750,2023-11-07 21:49:00,CUST-0282,B2C,B2C Web,Bronze,Monastir,KINZ-015,Lait de corps Bergamote - 125ml,Body Care,1,20.000,20.000,0.00,Card (Stripe),7.000,47.000
ORD-02750,2023-11-07 21:49:00,CUST-0282,B2C,B2C Web,Bronze,Monastir,KINZ-014,Gel douche Bergamote,Body Care,1,20.000,20.000,0.00,Card (Stripe),7.000,47.000
ORD-02751,2023-07-08 19:37:00,CUST-0499,B2B,B2B Pharmacy,Silver,Nabeul,KINZ-014,Gel douche Bergamote,Body Care,12,20.000,240.000,0.07,Bank Transfer,0.000,613.800
ORD-02751,2023-07-08 19:37:00,CUST-0499,B2B,B2B Pharmacy,Silver,Nabeul,KINZ-020,Huile sèche Jasmin,Vegetable Oils,12,35.000,420.000,0.07,Bank Transfer,0.000,613.800
ORD-02752,2023-04-18 22:47:00,CUST-0215,B2C,B2C Facebook,Bronze,Gabès,KINZ-021,Huile sèche pailletée Framboise,Vegetable Oils,1,35.000,35.000,0.02,Card (Stripe),7.000,41.300
ORD-02753,2024-11-11 08:08:00,CUST-0082,B2B,B2B Reseller,Bronze,Mahdia,KINZ-004,Pack l'Essentiel Anti-âge - Routine Simpliste,Gift Sets,6,124.000,744.000,0.15,Card (Stripe),0.000,1534.590
ORD-02753,2024-11-11 08:08:00,CUST-0082,B2B,B2B Reseller,Bronze,Mahdia,KINZ-013,Brume parfumée Bergamote,Fragrance,6,24.000,144.000,0.15,Card (Stripe),0.000,1534.590
ORD-02753,2024-11-11 08:08:00,CUST-0082,B2B,B2B Reseller,Bronze,Mahdia,KINZ-018,Gel douche jasmin,Body Care,6,20.000,120.000,0.15,Card (Stripe),0.000,1534.590
ORD-02753,2024-11-11 08:08:00,CUST-0082,B2B,B2B Reseller,Bronze,Mahdia,KINZ-005,Trousse Blanc-cassé - Signée Kinz,Accessories,6,19.900,119.400,0.15,Card (Stripe),0.000,1534.590
ORD-02753,2024-11-11 08:08:00,CUST-0082,B2B,B2B Reseller,Bronze,Mahdia,KINZ-014,Gel douche Bergamote,Body Care,6,20.000,120.000,0.15,Card (Stripe),0.000,1534.590
ORD-02753,2024-11-11 08:08:00,CUST-0082,B2B,B2B Reseller,Bronze,Mahdia,KINZ-017,Brume parfumée Jasmin,Fragrance,6,24.000,144.000,0.15,Card (Stripe),0.000,1534.590
